Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,,Salaried,Bachelor,12140.52,734.192864491443,West Coast,Checking,Return process was problematic,29.5,0,Email,Basic,1
nan,28.0,Salaried,Bachelor,133405.84,727.6502686589332,Northeast,Checking,Product grade beat anticipations,7.7,0,Text,Enterprise,1
nan,50.0,Salaried,Associate,48225.47,728.4129551177296,Southwest,Joint,Product grade outdid anticipations,55.6,0,Phone,Basic,1
nan,61.0,Salaried,Bachelor,2007.3,709.1450968836663,Southwest,Savings,Product caliber transcended predictions,12.4,0,Email,Basic,1
nan,50.0,nan,,5267.4,801.1179079381683,West Coast,Checking,Billing difficulties caused frustration,17.9,0,Phone,Premium,1
nan,50.0,nan,Associate,96298.02,713.3170133368789,Southwest,Savings,Return process was convoluted,41.0,0,Email,Premium,0
nan,42.0,Salaried,High School,39544.97,800.9661038161653,West Coast,Savings,Product grade outdid anticipations,21.2,0,Email,Premium,0
nan,61.0,Freelancer,High School,172195.49,,Midwest,Joint,Product excellence surpassed forecasts,52.3,0,Phone,Basic,1
nan,61.0,Self-Employed,Associate,112649.34,737.5585071380866,Midwest,Savings,Delivery was pushed back by 3 days,48.1,0,Phone,Basic,0
nan,28.0,Unemployed,PhD,1863.07,714.3362623360922,Southwest,Joint,Billing concerns caused frustration,42.1,2,Email,Basic,1
ID_XXXX,61.0,Freelancer,Associate,98701.6,768.697834677296,Northeast,Joint,Loyalty program privileges are profitable,49.1,1,Text,Basic,1
nan,42.0,Salaried,Master,18158.51,725.6495883788998,West Coast,Joint,Return process was convoluted,28.8,2,Phone,Enterprise,0
nan,35.0,Freelancer,High School,46681.13,673.3934392443234,Midwest,Checking,Loyalty program privileges are worthwhile,46.8,2,Phone,Basic,0
nan,61.0,Freelancer,,83310.49,,Midwest,Savings,Billing challenges caused frustration,15.6,0,App,Basic,1
nan,42.0,Self-Employed,High School,175214.66,741.1242310967136,Southwest,Joint,Product grade surpassed hopes,27.2,0,Text,Basic,0
nan,61.0,nan,High School,51763.81,674.6310557416753,West Coast,Joint,Billing concerns caused frustration,17.2,1,Email,Enterprise,1
nan,35.0,nan,Bachelor,140489.5,716.888447151375,Southwest,Savings,Return process was difficult,57.2,2,Phone,Basic,0
nan,28.0,Self-Employed,Bachelor,129854.47,772.8592269275546,West Coast,Checking,Product excellence surpassed forecasts,61.5,0,Text,Basic,1
nan,42.0,Freelancer,High School,45505.16,735.1985088947167,Northeast,Joint,Technical support was negligent,14.0,3,Phone,Basic,0
nan,28.0,nan,Associate,59084.3,,West Coast,Joint,Loyalty program privileges are profitable,43.9,3,Phone,Basic,1
nan,50.0,Salaried,PhD,102475.22,790.4993755808069,Midwest,Joint,Return process was difficult,11.7,1,Email,Premium,0
nan,35.0,Salaried,,2689.73,747.393761849735,Southwest,Joint,Competitive pricing compared to others,27.4,0,Text,Premium,0
nan,42.0,Salaried,High School,188247.69,770.8896493602044,West Coast,Savings,Excellent customer service experience,65.9,1,Phone,Basic,0
nan,28.0,Unemployed,Bachelor,124854.54,606.6220828395349,Midwest,Joint,Return process was convoluted,11.3,0,Text,Premium,1
nan,35.0,Freelancer,,24386.8,736.5426439131373,Southwest,Checking,Website navigation needs improvement,,1,Phone,Premium,1
nan,50.0,Salaried,nan,337690.78,762.1078918189946,Southwest,Savings,Billing setbacks caused frustration,41.5,0,Text,Premium,0
nan,28.0,nan,Bachelor,16805.16,,Northeast,Checking,Billing problems caused frustration requiring immediate attention,50.7,0,Email,Premium,0
ID_XXXX,50.0,Freelancer,Associate,208625.39,646.809070792448,Midwest,Savings,Delivery was deferred by 3 days,63.3,1,Text,Premium,0
nan,,Unemployed,Associate,33342.34,780.3057294597266,West Coast,Savings,Billing difficulties caused frustration,13.0,0,App,Basic,1
nan,50.0,Salaried,Bachelor,122426.72,802.2190142850623,Midwest,Savings,Loyalty program advantages are profitable,62.5,0,Text,Basic,1
nan,61.0,Self-Employed,High School,51807.38,619.135551136051,Southwest,Checking,Product standard transcended predictions,40.9,0,Phone,Basic,0
nan,28.0,Freelancer,nan,113354.14,743.9295554934871,Northeast,Checking,Return process was convoluted,17.4,1,App,Basic,0
ID_XXXX,35.0,Self-Employed,,14394.39,750.8810407170351,West Coast,Joint,Website navigation needs improvement,14.1,1,Email,Basic,0
nan,61.0,Freelancer,High School,26692.97,703.6496168674047,Northeast,Checking,Billing setbacks caused frustration,26.7,0,Email,Enterprise,0
nan,50.0,Unemployed,Bachelor,8942.22,695.4952769966856,Northeast,Joint,Billing difficulties caused frustration,25.8,0,App,Basic,0
nan,50.0,Salaried,High School,170301.55,753.3926956643911,Midwest,Savings,Delivery was postponed by 3 days,23.2,1,Phone,Premium,1
nan,50.0,Unemployed,High School,29868.42,689.2509123294684,Southwest,Joint,Website user experience needs improvement,18.2,0,Email,Basic,0
nan,42.0,Salaried,Bachelor,100786.85,709.1375335790951,Southwest,Checking,Technical support was delayed affecting my schedule,12.4,1,Email,Enterprise,1
nan,28.0,Salaried,,145862.39,760.621745041196,West Coast,Savings,Competitive pricing compared to others,13.1,1,Phone,Basic,0
nan,50.0,Salaried,Bachelor,196933.86,807.7021525163432,Northeast,Savings,Website design needs improvement,21.2,1,Phone,Basic,0
nan,50.0,Salaried,High School,9552.46,746.899213627101,Northeast,Joint,Delivery was postponed by 3 days,27.3,1,Email,Basic,1
nan,42.0,Salaried,Bachelor,189980.61,726.6742247707256,Northeast,Joint,Loyalty program advantages are profitable,32.5,2,Email,Basic,1
nan,61.0,Unemployed,High School,18675.81,694.1801257669615,Midwest,Checking,Website navigation needs improvement,23.3,0,Text,Premium,1
nan,35.0,Freelancer,,113494.44,,Southwest,Savings,Delivery was late by 3 days affecting my schedule,16.0,0,App,Premium,0
nan,35.0,Self-Employed,Bachelor,110931.76,775.4789120750474,Northeast,Joint,Technical support was delayed causing inconvenience,19.9,2,Phone,Premium,0
nan,61.0,Freelancer,Bachelor,725.86,712.3275074436558,Northeast,Savings,Return process was problematic that needs resolution,7.3,2,Phone,Basic,1
nan,50.0,Salaried,PhD,21187.23,777.5351637333364,Southwest,Checking,Highly recommend this service,29.8,0,Email,Basic,0
nan,42.0,Salaried,PhD,57552.97,703.5224061002269,West Coast,Savings,Product caliber transcended forecasts,14.2,0,Phone,Premium,0
nan,28.0,Freelancer,nan,46306.9,687.5355669319495,Midwest,Joint,Product caliber transcended forecasts,8.7,1,Email,Premium,0
ID_XXXX,35.0,Freelancer,,213184.61,741.0399444413758,Midwest,Checking,Loyalty program privileges are profitable,46.8,1,Email,Enterprise,0
nan,50.0,Freelancer,Master,37899.99,716.1732030365799,Midwest,Checking,Product caliber transcended predictions,31.2,2,Phone,Premium,1
nan,35.0,Self-Employed,,234970.78,659.7235697694631,Southwest,Savings,Loyalty program privileges are profitable,35.0,1,Email,Basic,0
nan,61.0,Freelancer,PhD,52286.04,810.8684164890924,Midwest,Joint,Loyalty program privileges are worthwhile,32.7,0,Email,Basic,0
nan,,Freelancer,Master,283397.43,688.6508113114181,Northeast,Savings,Product standard transcended predictions,,0,App,Basic,0
nan,61.0,nan,High School,113640.86,,Midwest,Savings,Competitive pricing compared to others,28.2,2,Email,Basic,0
nan,35.0,Salaried,High School,150284.28,762.0928314698241,Southwest,Savings,Loyalty program privileges are worthwhile,7.4,3,Email,Basic,0
nan,50.0,Self-Employed,Master,9417.49,657.0268617542822,Midwest,Joint,Product caliber transcended forecasts,32.3,0,Phone,Basic,0
nan,35.0,Freelancer,Associate,74989.63,669.8806177691757,West Coast,Savings,Billing problems caused frustration requiring immediate attention,5.1,2,Email,Basic,0
nan,28.0,nan,Master,13087.26,704.9245330149936,West Coast,Savings,Competitive pricing compared to others,31.3,0,Phone,Premium,1
ID_XXXX,28.0,Salaried,,30028.98,676.7176727710842,Southwest,Checking,Billing difficulties caused frustration,16.2,1,Email,Basic,0
nan,35.0,Self-Employed,Associate,83045.93,806.3228185939345,Southwest,Checking,Technical support was delayed causing inconvenience,18.8,2,Phone,Basic,0
nan,,Salaried,Master,110113.36,,West Coast,Checking,Highly recommend this service,21.8,0,Text,Premium,1
nan,35.0,Self-Employed,,3397.63,764.4874521407035,Midwest,Joint,Product caliber surpassed hopes,42.1,1,Phone,Premium,1
nan,35.0,Salaried,High School,64347.77,745.6818694500103,Northeast,Savings,Loyalty program advantages are profitable,16.5,0,Email,Basic,0
nan,,Salaried,PhD,70816.16,733.2011224498177,Southwest,Savings,Loyalty program privileges are profitable,11.2,0,Phone,Basic,0
nan,28.0,Self-Employed,Master,6979.22,722.0160605369794,West Coast,Checking,Product grade beat anticipations,52.1,1,Email,Basic,0
nan,50.0,Salaried,Associate,59034.56,781.8565353894348,Midwest,Savings,Product grade outdid anticipations,30.7,2,Phone,Premium,1
nan,35.0,Salaried,Associate,106353.03,678.7453513332491,Southwest,Joint,Loyalty program incentives are advantageous,23.1,2,Phone,Basic,1
nan,28.0,Salaried,High School,4649.18,806.3167655228293,Midwest,Savings,Product standard transcended forecasts,29.9,0,Text,Basic,1
nan,,Salaried,High School,121399.78,655.6388409747952,Northeast,Checking,Excellent customer service experience,21.3,0,Phone,Premium,0
nan,28.0,nan,Associate,73017.4,759.0755862811212,Southwest,Joint,Technical support was unavailable,11.2,1,Email,Basic,1
nan,42.0,Self-Employed,High School,152245.45,649.7418070030109,Northeast,Savings,Excellent customer service experience,29.3,0,Phone,Premium,0
nan,35.0,Unemployed,High School,20908.35,704.214722388652,Northeast,Savings,Delivery was held up by 3 days,18.1,0,Phone,Premium,0
nan,28.0,Self-Employed,,152269.14,724.6654969030484,Northeast,Savings,Highly recommend this service to colleagues,43.8,1,Text,Basic,0
nan,28.0,nan,Bachelor,8443.5,695.6652325585243,West Coast,Joint,Product standard transcended predictions,16.8,1,Email,Basic,1
nan,28.0,Self-Employed,Bachelor,43964.46,710.9165215191555,Northeast,Savings,Loyalty program perks are worthwhile,15.3,0,Text,Basic,0
nan,28.0,Self-Employed,High School,18912.48,650.6514776034603,Northeast,Checking,Product caliber transcended forecasts,9.1,1,Email,Basic,1
nan,50.0,Self-Employed,Master,177449.55,670.6274765638225,Midwest,Checking,Website design needs improvement,70.7,1,Phone,Basic,0
nan,42.0,Freelancer,PhD,103743.19,744.9132353597942,West Coast,Checking,Delivery was held up by 3 days,27.3,0,Email,Enterprise,0
nan,35.0,Self-Employed,Bachelor,2183.56,721.4835912488722,West Coast,Checking,Delivery was deferred by 3 days,17.2,1,Phone,Basic,0
nan,42.0,Salaried,nan,813.36,685.4735987089247,West Coast,Joint,Highly recommend this service to colleagues,15.5,0,Phone,Basic,0
nan,,Salaried,,29261.37,786.2138881564836,West Coast,Checking,Billing challenges caused frustration,3.0,2,Phone,Basic,1
nan,,Freelancer,Master,13145.06,659.0034550004892,Northeast,Checking,Billing problems caused frustration requiring immediate attention,44.8,1,Phone,Basic,0
nan,50.0,Self-Employed,Master,84581.42,701.9204767067969,Midwest,Checking,Website user experience needs improvement,55.4,0,Phone,Basic,1
nan,61.0,Salaried,High School,92653.39,694.7171860910764,Northeast,Joint,Highly recommend this service to colleagues,44.7,0,Phone,Basic,1
nan,35.0,Salaried,High School,241949.62,750.7518813880522,Northeast,Joint,Return process was problematic,10.0,1,Phone,Basic,1
nan,35.0,Self-Employed,High School,258177.84,722.4081845568597,West Coast,Savings,Technical support was delayed causing inconvenience,16.1,2,Text,Basic,0
ID_XXXX,50.0,Unemployed,High School,91423.44,714.5917376732701,West Coast,Checking,Return process was confusing,13.1,1,Email,Basic,0
nan,50.0,Salaried,High School,483.76,627.789164806638,Southwest,Savings,Delivery was deferred by 3 days,30.4,0,Email,Basic,0
nan,42.0,Salaried,PhD,37801.42,763.2517240316047,Midwest,Joint,Loyalty program perks are worthwhile,20.0,0,App,Basic,1
nan,42.0,Unemployed,High School,61181.45,709.1087092584131,West Coast,Savings,Excellent customer service experience,30.8,0,Text,Premium,1
nan,,Freelancer,nan,58778.18,725.783050880521,West Coast,Joint,Excellent customer service experience,,1,Phone,Basic,0
nan,61.0,Salaried,Bachelor,78597.58,682.5718389953062,Northeast,Savings,Loyalty program privileges are profitable,,0,Email,Premium,1
nan,42.0,Unemployed,High School,274784.5,674.7085618591464,Northeast,Checking,Product standard transcended forecasts,29.6,1,Text,Basic,0
nan,50.0,Self-Employed,,183982.51,794.9643879237843,Northeast,Joint,Product grade beat anticipations,16.1,0,Phone,Basic,1
nan,35.0,Self-Employed,High School,9801.15,631.3380710868794,West Coast,Joint,Website user experience needs improvement,6.1,0,App,Basic,0
nan,28.0,nan,nan,26283.66,667.2900486108614,Midwest,Joint,Loyalty program perks are worthwhile,55.5,2,Email,Basic,1
nan,35.0,nan,Master,152185.43,794.024607633454,West Coast,Checking,Return process was overly complex,51.7,2,Email,Basic,0
nan,42.0,Salaried,High School,147816.41,752.0373190499326,West Coast,Checking,Delivery was deferred by 3 days,22.6,1,Phone,Premium,1
nan,28.0,Salaried,nan,27378.08,703.7268734128791,Midwest,Joint,Loyalty program privileges are worthwhile,22.2,1,Text,Premium,1
nan,61.0,Salaried,Master,111478.65,,West Coast,Joint,Product standard transcended forecasts,16.3,2,App,Basic,1
nan,35.0,Salaried,High School,94762.73,742.3430058198004,West Coast,Checking,Return process was problematic,37.1,0,Email,Premium,0
nan,42.0,Salaried,,54531.7,731.633004598721,Midwest,Checking,Delivery was postponed by 3 days,24.3,0,Email,Premium,0
nan,28.0,Salaried,Bachelor,19121.93,731.2781008551209,West Coast,Checking,Return process was convoluted,37.7,0,Email,Premium,0
nan,28.0,nan,High School,186576.33,743.2619108607247,Southwest,Checking,Billing setbacks caused frustration,11.5,1,Text,Basic,0
nan,61.0,Unemployed,,96283.04,745.2846250648727,Southwest,Checking,Delivery was deferred by 3 days,9.6,0,Email,Premium,0
nan,50.0,Self-Employed,High School,15734.94,829.7986526447978,Northeast,Checking,Delivery was late by 3 days,20.8,0,Text,Basic,1
nan,,Self-Employed,Associate,103709.36,710.2553594163664,West Coast,Savings,Billing setbacks caused frustration,34.9,0,Email,Basic,0
nan,,Salaried,High School,114971.27,711.7976405925898,Midwest,Checking,Loyalty program incentives are beneficial,59.5,0,Email,Premium,0
nan,35.0,Salaried,nan,185241.23,658.1553406214643,Midwest,Checking,Website layout needs improvement,41.1,1,Phone,Enterprise,0
nan,35.0,Salaried,Master,21429.19,717.4051306589491,Southwest,Joint,Highly recommend this service,37.7,0,Email,Basic,0
nan,61.0,Freelancer,High School,381458.93,813.144344977241,Northeast,Joint,Website design needs improvement,32.8,0,Email,Basic,1
nan,,Salaried,Associate,14154.13,769.2242501217328,West Coast,Savings,Product caliber surpassed hopes,21.6,0,App,Basic,0
nan,50.0,Unemployed,High School,78031.23,692.8166128062336,Midwest,Checking,Product caliber surpassed hopes,19.1,0,Email,Basic,1
nan,50.0,Freelancer,Master,90995.86,721.5020682260642,Midwest,Joint,Loyalty program perks are worthwhile,,0,Phone,Basic,0
nan,50.0,Salaried,High School,46148.49,655.1780812207503,West Coast,Joint,Loyalty program privileges are profitable,12.3,0,Email,Basic,1
nan,35.0,Salaried,Master,54776.45,671.5440327850847,Northeast,Savings,Return process was difficult,40.0,1,Email,Premium,1
nan,42.0,Freelancer,nan,188324.55,727.4720576306859,Southwest,Checking,Loyalty program advantages are profitable,34.9,1,Phone,Basic,0
nan,61.0,nan,Bachelor,88094.87,695.2772698589773,West Coast,Joint,Product standard transcended forecasts,8.8,0,Email,Basic,1
nan,50.0,Freelancer,High School,58409.2,,West Coast,Checking,Delivery was held up by 3 days,8.2,0,Email,Basic,0
nan,28.0,Salaried,,11676.18,,West Coast,Savings,Technical support was negligent,29.2,0,Phone,Premium,1
nan,35.0,Self-Employed,Associate,626.0,715.8874956673338,Southwest,Savings,Product standard transcended predictions,12.7,0,Email,Premium,0
nan,28.0,Salaried,Bachelor,11347.12,641.6224814154481,Midwest,Checking,Billing challenges caused frustration,16.3,1,Email,Premium,1
nan,35.0,nan,,265860.38,616.2426516916106,West Coast,Savings,Product grade outdid anticipations,22.8,0,Email,Enterprise,1
nan,,Freelancer,Bachelor,122764.76,691.4994250712873,West Coast,Joint,Technical support was delayed causing inconvenience,16.9,1,Text,Basic,1
nan,28.0,Freelancer,Associate,290256.22,640.5867428279237,West Coast,Savings,Product grade beat anticipations,5.7,1,Phone,Basic,1
nan,35.0,Self-Employed,,3090.76,626.5544296764673,West Coast,Savings,Delivery was held up by 3 days,25.8,1,Phone,Basic,0
nan,35.0,Freelancer,High School,96910.48,776.4484600701043,Northeast,Checking,Delivery was late by 3 days,48.7,0,Email,Enterprise,0
nan,50.0,Salaried,,3850.88,715.1144555067353,Northeast,Joint,Product caliber outdid anticipations,31.7,2,Email,Basic,0
nan,42.0,Salaried,Master,129499.14,706.7276810887248,Northeast,Checking,Highly recommend this service without hesitation,28.5,0,Email,Premium,0
nan,35.0,Salaried,High School,40763.41,710.5797091924626,Midwest,Checking,Delivery was late by 3 days affecting my schedule,30.0,1,Phone,Basic,1
nan,28.0,nan,Master,8556.64,663.1083924603515,West Coast,Checking,Website user experience needs improvement,,1,Phone,Basic,0
nan,35.0,Freelancer,Master,71352.2,740.5488082507084,West Coast,Savings,Return process was problematic that needs resolution,17.8,2,Email,Enterprise,1
nan,42.0,Salaried,,27937.04,713.464983663373,West Coast,Savings,Billing challenges caused frustration,50.3,0,Phone,Basic,1
nan,35.0,Unemployed,High School,91592.37,682.1295672010294,West Coast,Checking,Loyalty program privileges are profitable,47.1,0,Email,Premium,1
